period,tp_variant,trades_count,total_return,win_rate,profit_factor
2025-12-11,midpoint,1,-0.0012379849274847254,0.0,0.0
2025-12-11,opposite_extreme,1,0.0005462839329979374,1.0,inf
2025-12-16,midpoint,1,-0.0019717963519448878,0.0,0.0
2025-12-16,opposite_extreme,1,0.000748147849260361,1.0,inf
2025-12-18,midpoint,1,-0.0006953661383963805,0.0,0.0
2025-12-18,opposite_extreme,1,0.0023897779528572194,1.0,inf
2025-12-22,midpoint,1,-0.0008355313353751725,0.0,0.0
2025-12-22,opposite_extreme,1,-0.0008355313353751725,0.0,0.0
2025-12-23,midpoint,1,-0.002369774786486145,0.0,0.0
2025-12-23,opposite_extreme,1,-0.0004646867422309908,0.0,0.0
2025-12-24,midpoint,1,-0.000295541269496824,0.0,0.0
2025-12-24,opposite_extreme,1,-0.0018197858712202253,0.0,0.0
2025-12-26,midpoint,1,-0.0008321356177839467,0.0,0.0
2025-12-26,opposite_extreme,1,0.0004333736517028175,1.0,inf
2025-12-29,midpoint,1,-0.00028725843743382384,0.0,0.0
2025-12-29,opposite_extreme,1,-0.0004080315423258263,0.0,0.0
2025-12-30,midpoint,1,-0.0014628261213500693,0.0,0.0
2025-12-30,opposite_extreme,1,-0.0004804986474052919,0.0,0.0
